"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":13564}]","13564","Instructions","instructions","0","13565","0.0-0.0",""
"","46000","Consent_01","external-html","1","59823","0.0-1.0","html/consent-neely.html"
