"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":6547}]","6548","Instructions","instructions","0","6548","0.0-0.0",""
"","148172.95500000002","Consent_01","external-html","1","158091","0.0-1.0","html/consent-neely.html"
