"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":3340}]","3340","Instructions","instructions","0","3342","0.0-0.0",""
"","11624","Consent_01","external-html","1","15154","0.0-1.0","html/consent-neely.html"
