"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":2157}]","2158","Instructions","instructions","0","2162","0.0-0.0",""
"","4108.500000031199","Consent_01","external-html","1","6523","0.0-1.0","html/consent-neely.html"
