"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":7284}]","7284","Instructions","instructions","0","7285","0.0-0.0",""
"","50898.71999999741","Consent_01","external-html","1","58412","0.0-1.0","html/consent-neely.html"
