"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4522","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","8387","0.0-1.0","[{""page_index"":0,""viewing_time"":3855}]","3858","Instructions",""
"","Consent","external-html","2","153141","0.0-2.0","","144341.00000000035","Consent_01","html/consent-neely.html"
