"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2346","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5015","0.0-1.0","[{""page_index"":0,""viewing_time"":2667}]","2668","Instructions",""
"","Consent","external-html","2","22013","0.0-2.0","","16634.905000002618","Consent_01","html/consent-neely.html"
