"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4017","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6797","0.0-1.0","[{""page_index"":0,""viewing_time"":2776}]","2777","Instructions",""
"","Consent","external-html","2","20971","0.0-2.0","","13918.20000000007","Consent_01","html/consent-neely.html"
