"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","7455","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","11523","0.0-1.0","[{""page_index"":0,""viewing_time"":4053}]","4057","Instructions",""
"","Consent","external-html","2","27264","0.0-2.0","","13873","Consent_01","html/consent-neely.html"
