"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","27404","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","36974","0.0-1.0","[{""page_index"":0,""viewing_time"":9550}]","9554","Instructions",""
"","Consent","external-html","2","100884","0.0-2.0","","63661.40000009909","Consent_01","html/consent-neely.html"
