"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3158","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4931","0.0-1.0","[{""page_index"":0,""viewing_time"":1769}]","1771","Instructions",""
"","Consent","external-html","2","10242","0.0-2.0","","5019","Consent_01","html/consent-neely.html"
