"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5568","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","9627","0.0-1.0","[{""page_index"":0,""viewing_time"":4056}]","4057","Instructions",""
"","Consent","external-html","2","95329","0.0-2.0","","84905.29999999853","Consent_01","html/consent-neely.html"
