"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":4466}]","4466","Instructions","instructions","0","4467","0.0-0.0",""
"","26352.26999999577","Consent_01","external-html","1","31011","0.0-1.0","html/consent-neely.html"
