"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","SCSORF","fullscreen","23","191608","0.0-29.0-0.0","","","","",""
"","SCSORF","instructions","24","403928","0.0-30.0","[{""page_index"":0,""viewing_time"":212318}]","212319","Instructions","",""
"","SCSORF","survey-multi-choice-vertical","25","414052","0.0-31.0","","10114","SCSORF_01","{""Q0"":""1. Mi fe religiosa es extremadamente importante para mí.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","SCSORF","survey-multi-choice-vertical","26","421245","0.0-32.0","","7187","SCSORF_02","{""Q0"":""2. Rezo a diario.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","SCSORF","survey-multi-choice-vertical","27","426502","0.0-33.0","","5250","SCSORF_03","{""Q0"":""3. Considero mi fe una fuente de inspiración""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","SCSORF","survey-multi-choice-vertical","28","442531","0.0-34.0","","16023","SCSORF_04","{""Q0"":""4. Considero que mi fe le otorga significado y propósito a mi vida.""}","{""Q0"":"" En desacuerdo""}"
"","SCSORF","survey-multi-choice-vertical","29","450636","0.0-35.0","","8099","SCSORF_05","{""Q0"":""5. Me considero activo/a en mi fe o iglesia.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","SCSORF","survey-multi-choice-vertical","30","454276","0.0-36.0","","3633","SCSORF_06","{""Q0"":""6. Mi fe es una parte importante de quien soy como persona.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","SCSORF","survey-multi-choice-vertical","31","458200","0.0-37.0","","3917","SCSORF_07","{""Q0"":""7. Mi relación con Dios es extremadamente importante para mí.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","SCSORF","survey-multi-choice-vertical","32","461899","0.0-38.0","","3691","SCSORF_08","{""Q0"":""8. Disfruto estando alrededor de otras personas que comparten mi fe.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","SCSORF","survey-multi-choice-vertical","33","464815","0.0-39.0","","2909","SCSORF_09","{""Q0"":""9. Veo mi fe como una fuente de comodidad.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","SCSORF","survey-multi-choice-vertical","34","487018","0.0-40.0","","22196","SCSORF_10","{""Q0"":""10. Mi fe impacta muchas de mis decisiones.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
