"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":1735}]","1737","Instructions","instructions","0","1740","0.0-0.0",""
"","31285.09999997914","Consent_01","external-html","1","33307","0.0-1.0","html/consent-neely.html"
