"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5415","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","9053","0.0-1.0","[{""page_index"":0,""viewing_time"":3634}]","3636","Instructions",""
"","Consent","external-html","2","13710","0.0-2.0","","4358.999999999996","Consent_01","html/consent-neely.html"
