"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4654","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7990","0.0-1.0","[{""page_index"":0,""viewing_time"":3329}]","3332","Instructions",""
"","Consent","external-html","2","12148","0.0-2.0","","3777.0000000018626","Consent_01","html/consent-neely.html"
