"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":3253}]","3253","Instructions","instructions","0","3253","0.0-0.0",""
"","3527.6350000640377","Consent_01","external-html","1","7083","0.0-1.0","html/consent-neely.html"
