"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3893","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6799","0.0-1.0","[{""page_index"":0,""viewing_time"":2902}]","2903","Instructions",""
"","Consent","external-html","2","42076","0.0-2.0","","35050.79999999725","Consent_01","html/consent-neely.html"
