"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid"
"true","Goodbye","fullscreen","109","606790","0.0-126.0-0.0","","",""
"","Goodbye","instructions","110","607991","0.0-127.0","[{""page_index"":0,""viewing_time"":1199}]","1200","Instructions"
