"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2324","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5131","0.0-1.0","[{""page_index"":0,""viewing_time"":2805}]","2806","Instructions",""
"","Consent","external-html","2","12491","0.0-2.0","","7167.8649999958","Consent_01","html/consent-neely.html"
