"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","7667","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","9946","0.0-1.0","[{""page_index"":0,""viewing_time"":2275}]","2276","Instructions",""
"","Consent","external-html","2","73047","0.0-2.0","","62891.30000001751","Consent_01","html/consent-neely.html"
