"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1149","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","2245","0.0-1.0","[{""page_index"":0,""viewing_time"":1095}]","1096","Instructions",""
"","Consent","external-html","2","6199","0.0-2.0","","3951","Consent_01","html/consent-neely.html"
