"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":3533}]","3534","Instructions","instructions","0","3534","0.0-0.0",""
"","5859","Consent_01","external-html","1","9409","0.0-1.0","html/consent-neely.html"
