"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3454","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5429","0.0-1.0","[{""page_index"":0,""viewing_time"":1972}]","1973","Instructions",""
"","Consent","external-html","2","13924","0.0-2.0","","7966","Consent_01","html/consent-neely.html"
