"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4695","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7908","0.0-1.0","[{""page_index"":0,""viewing_time"":3206}]","3207","Instructions",""
"","Consent","external-html","2","49158","0.0-2.0","","35458.40000000317","Consent_01","html/consent-neely.html"
