"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":4193964}]","4193964","Instructions","instructions","0","4193966","0.0-0.0",""
"","9349545","Consent_01","external-html","1","13543900","0.0-1.0","html/consent-neely.html"
