"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2836","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4677","0.0-1.0","[{""page_index"":0,""viewing_time"":1836}]","1838","Instructions",""
"","Consent","external-html","2","8006","0.0-2.0","","2767.999999999998","Consent_01","html/consent-neely.html"
