"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":4399}]","4401","Instructions","instructions","0","4405","0.0-0.0",""
"","27670.200000000477","Consent_01","external-html","1","32763","0.0-1.0","html/consent-neely.html"
