"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3844","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6999","0.0-1.0","[{""page_index"":0,""viewing_time"":3152}]","3153","Instructions",""
"","Consent","external-html","2","9380","0.0-2.0","","1869.9999999999982","Consent_01","html/consent-neely.html"
