"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2176","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4746","0.0-1.0","[{""page_index"":0,""viewing_time"":2568}]","2569","Instructions",""
"","Consent","external-html","2","35696","0.0-2.0","","30625.29999995604","Consent_01","html/consent-neely.html"
