"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3949","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5727","0.0-1.0","[{""page_index"":0,""viewing_time"":1768}]","1770","Instructions",""
"","Consent","external-html","2","15595","0.0-2.0","","9631.80000000284","Consent_01","html/consent-neely.html"
