"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":4507}]","4508","Instructions","instructions","0","4511","0.0-0.0",""
"","30505.999999993946","Consent_01","external-html","1","35406","0.0-1.0","html/consent-neely.html"
