"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3509","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7702","0.0-1.0","[{""page_index"":0,""viewing_time"":4189}]","4190","Instructions",""
"","Consent","external-html","2","41049","0.0-2.0","","32996.325000000186","Consent_01","html/consent-neely.html"
