"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":2256}]","2257","Instructions","instructions","0","2260","0.0-0.0",""
"","6192.200000048615","Consent_01","external-html","1","8770","0.0-1.0","html/consent-neely.html"
