"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2964","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7101","0.0-1.0","[{""page_index"":0,""viewing_time"":4135}]","4136","Instructions",""
"","Consent","external-html","2","10638","0.0-2.0","","3188.449999986915","Consent_01","html/consent-neely.html"
