"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1616","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","2838","0.0-1.0","[{""page_index"":0,""viewing_time"":1220}]","1220","Instructions",""
"","Consent","external-html","2","9309","0.0-2.0","","6459.949999931268","Consent_01","html/consent-neely.html"
