"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4493","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","9041","0.0-1.0","[{""page_index"":0,""viewing_time"":4543}]","4544","Instructions",""
"","Consent","external-html","2","24873","0.0-2.0","","15549.529999989318","Consent_01","html/consent-neely.html"
