"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2088","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","12375","0.0-1.0","[{""page_index"":0,""viewing_time"":10285}]","10286","Instructions",""
"","Consent","external-html","2","43122","0.0-2.0","","30251.655000261962","Consent_01","html/consent-neely.html"
