"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2631","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","3958","0.0-1.0","[{""page_index"":0,""viewing_time"":1313}]","1315","Instructions",""
"","Consent","external-html","2","25244","0.0-2.0","","20927.400000000023","Consent_01","html/consent-neely.html"
