"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2192","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","3429","0.0-1.0","[{""page_index"":0,""viewing_time"":1234}]","1235","Instructions",""
"","Consent","external-html","2","32564","0.0-2.0","","28927.90000000059","Consent_01","html/consent-neely.html"
