"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3498","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4960","0.0-1.0","[{""page_index"":0,""viewing_time"":1454}]","1455","Instructions",""
"","Consent","external-html","2","16536","0.0-2.0","","11269.599999999627","Consent_01","html/consent-neely.html"
