"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3090","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4378","0.0-1.0","[{""page_index"":0,""viewing_time"":1278}]","1281","Instructions",""
"","Consent","external-html","2","24005","0.0-2.0","","19430.700000026263","Consent_01","html/consent-neely.html"
