"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":8550}]","8551","Instructions","instructions","0","8551","0.0-0.0",""
"","208462.72500000487","Consent_01","external-html","1","217255","0.0-1.0","html/consent-neely.html"
