"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3050","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5336","0.0-1.0","[{""page_index"":0,""viewing_time"":2270}]","2283","Instructions",""
"","Consent","external-html","2","18593","0.0-2.0","","12968","Consent_01","html/consent-neely.html"
