"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1358","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","21717","0.0-1.0","[{""page_index"":0,""viewing_time"":20358}]","20358","Instructions",""
"","Consent","external-html","2","30147","0.0-2.0","","8233","Consent_01","html/consent-neely.html"
