"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1325","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","3795","0.0-1.0","[{""page_index"":0,""viewing_time"":2469}]","2470","Instructions",""
"","Consent","external-html","2","6699","0.0-2.0","","2902.000000000001","Consent_01","html/consent-neely.html"
