"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":18460}]","18462","Instructions","instructions","0","18465","0.0-0.0",""
"","142876.50000001304","Consent_01","external-html","1","161568","0.0-1.0","html/consent-neely.html"
