"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4258","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","8353","0.0-1.0","[{""page_index"":0,""viewing_time"":4089}]","4090","Instructions",""
"","Consent","external-html","2","67661","0.0-2.0","","58935","Consent_01","html/consent-neely.html"
