"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5602","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","8163","0.0-1.0","[{""page_index"":0,""viewing_time"":2551}]","2554","Instructions",""
"","Consent","external-html","2","49503","0.0-2.0","","41087.29999999923","Consent_01","html/consent-neely.html"
