"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":1921}]","1922","Instructions","instructions","0","1924","0.0-0.0",""
"","27744.900000001508","Consent_01","external-html","1","30328","0.0-1.0","html/consent-neely.html"
