"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4734","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7527","0.0-1.0","[{""page_index"":0,""viewing_time"":2784}]","2785","Instructions",""
"","Consent","external-html","2","142257","0.0-2.0","","134483.1000000704","Consent_01","html/consent-neely.html"
