"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4575","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","7132","0.0-1.0","[{""page_index"":0,""viewing_time"":2552}]","2553","Instructions",""
"","Consent","external-html","2","13365","0.0-2.0","","5948.999999999996","Consent_01","html/consent-neely.html"
