"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","5001","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","8623","0.0-1.0","[{""page_index"":0,""viewing_time"":3609}]","3615","Instructions",""
"","Consent","external-html","2","105227","0.0-2.0","","96284.4000000041","Consent_01","html/consent-neely.html"
