"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","3286","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","6178","0.0-1.0","[{""page_index"":0,""viewing_time"":2890}]","2891","Instructions",""
"","Consent","external-html","2","8926","0.0-2.0","","2523.1999999959953","Consent_01","html/consent-neely.html"
