"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","1337","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","4258","0.0-1.0","[{""page_index"":0,""viewing_time"":2919}]","2920","Instructions",""
"","Consent","external-html","2","73879","0.0-2.0","","69400.28500009794","Consent_01","html/consent-neely.html"
