"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":9218}]","9218","Instructions","instructions","0","9220","0.0-0.0",""
"","6951.650000002701","Consent_01","external-html","1","16580","0.0-1.0","html/consent-neely.html"
