"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":7696}]","7698","Instructions","instructions","0","7699","0.0-0.0",""
"","76539","Consent_01","external-html","1","84799","0.0-1.0","html/consent-neely.html"
