"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2121","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","3432","0.0-1.0","[{""page_index"":0,""viewing_time"":1305}]","1306","Instructions",""
"","Consent","external-html","2","8866","0.0-2.0","","5104.500000365078","Consent_01","html/consent-neely.html"
