"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","4613","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","8798","0.0-1.0","[{""page_index"":0,""viewing_time"":4180}]","4182","Instructions",""
"","Consent","external-html","2","20819","0.0-2.0","","11816.000000000007","Consent_01","html/consent-neely.html"
