"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","OTRASRELIG","fullscreen","90","473982","0.0-97.0-0.0","","","","",""
"","OTRASRELIG","instructions","91","475251","0.0-98.0","[{""page_index"":0,""viewing_time"":1268}]","1269","Instructions","",""
"","OTRASRELIG","html-slider-response-CSCN","92","483576","0.0-99.0","","8316","OTRASRELIG_01","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""5""}"
"","OTRASRELIG","survey-multi-choice-vertical","93","486040","0.0-100.0","","2460","OTRASRELIG_02","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","OTRASRELIG","survey-multi-choice-vertical","94","489942","0.0-101.0","","3898","OTRASRELIG_03","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","OTRASRELIG","survey-multi-choice-vertical","95","493967","0.0-102.0","","4022","OTRASRELIG_04","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","OTRASRELIG","survey-multi-choice-vertical","96","496256","0.0-103.0","","2287","OTRASRELIG_05","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","OTRASRELIG","survey-multi-choice-vertical","97","500618","0.0-104.0","","4357","OTRASRELIG_06","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","OTRASRELIG","survey-multi-choice-vertical","98","515856","0.0-106.0","","15233","OTRASRELIG_08","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","OTRASRELIG","survey-multi-choice-vertical","99","522279","0.0-108.0","","6418","OTRASRELIG_10","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","OTRASRELIG","survey-multi-choice-vertical","100","538254","0.0-109.0","","15969","OTRASRELIG_11","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Solo para los festivos""}"
