"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","2908","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","5514","0.0-1.0","[{""page_index"":0,""viewing_time"":2596}]","2598","Instructions",""
"","Consent","external-html","2","31198","0.0-2.0","","25443.09999991674","Consent_01","html/consent-neely.html"
