"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","url"
"true","Consent","fullscreen","0","10122","0.0-0.0-0.0","","","",""
"","Consent","instructions","1","12796","0.0-1.0","[{""page_index"":0,""viewing_time"":2667}]","2669","Instructions",""
"","Consent","external-html","2","154199","0.0-2.0","","141193","Consent_01","html/consent-neely.html"
