"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","url"
"[{""page_index"":0,""viewing_time"":5886}]","5888","Instructions","instructions","0","5891","0.0-0.0",""
"","47258.30000000133","Consent_01","external-html","1","53473","0.0-1.0","html/consent-neely.html"
